FID,Flood_Binary,DEM_cut_rs,Soil_types,River_dens,Distance_t,Land_use_2,Curve_Stud,Aspect_Stu,Slope_Stud,POINT_X,POINT_Y
3355,1,236,1,1.101390004,405.5549927,15,0,-1,0,-97.28329496,49.15327563
3356,0,244,2,0,15512.09961,15,0,-1,0,-97.51979437,49.15601048
3357,0,239,2,0,7396.490234,15,0,-1,0,-97.401343,49.15443099
3358,1,237,2,0,1545.150024,15,0,-1,0,-97.23725642,49.15204204
3359,0,245,2,0,17598,15,0,-1,0,-97.54942456,49.15584683
3360,0,245,2,0,17453.69922,15,0,-1,0,-97.547368,49.15582097
3361,0,244,2,0,15987.90039,15,0,-1,0,-97.52639131,49.15555513
3362,0,242,2,0,14165.7002,15,-0.039751001,43.97980118,1.470880032,-97.50006805,49.15521613
3363,1,237,2,0,1461.329956,15,0,-1,0,-97.238098,49.15151513
3364,1,237,2,0,1518.709961,15,0,-1,0,-97.23687393,49.15122656
3365,0,240,2,0,10492.7002,15,0,-1,0,-97.44579481,49.15395849
3366,0,240,2,0,10381.5,15,0,-1,0,-97.44414971,49.15393633
3367,0,237,2,0,4036.389893,8,0,-1,0,-97.34832597,49.15260512
3368,0,245,2,0,17046.90039,15,0,-1,0,-97.54122213,49.15493386
3369,0,233,2,0,3417.72998,15,0,8.14070034,0.021295,-97.20811877,49.14997414
3370,0,241,2,0,12096.90039,15,0,-1,0,-97.46885142,49.15345696
3371,1,236,2,0,1227.709961,15,0.101657003,130.7610016,0.864775002,-97.24061305,49.15020409
3372,0,241,2,0,12688.90039,15,0,-1,0,-97.47749652,49.15330142
3373,0,238,2,0,6231.970215,15,0,-1,0,-97.38249493,49.15200943
3374,0,240,2,0,10242.59961,15,0,-1,0,-97.44131311,49.15254868
3375,0,238,2,0,6513.709961,15,0,-1,0,-97.38661618,49.15179722
3376,0,244,2,0,14444.2002,15,0,-1,0,-97.50301218,49.15309535
3377,0,236,2,0,1579.709961,15,0,-1,0,-97.23447379,49.14930072
3378,0,236,2,0,4229.970215,8,0,-1,0,-97.17608576,49.14839292
3379,0,240,2,0,10916.7002,15,0,-1,0,-97.45079745,49.15186672
3380,0,240,2,0,10469.59961,15,0,-1,0,-97.44421731,49.15177823
3381,1,236,1,1.04192996,462.8250122,15,0,-1,0,-97.28136945,49.14946868
3382,1,236,1,1.028429985,421.618988,15,0,-1,0,-97.28096758,49.14919282
3383,0,236,2,0,4098.790039,15,0,-1,0,-97.17489188,49.14729452
3384,0,240,2,0,11618.2998,15,-0.0206105,30.97340012,1.064020038,-97.4606928,49.15118946
3385,0,239,2,0,9393.049805,15,0,-1,0,-97.42821249,49.15048193
3386,1,229,1,0.877973974,25.60659981,17,0.00067701,11.19569969,0.059926599,-97.25962302,49.14779347
3387,1,236,1,0.912235022,248.746994,15,0,-1,0,-97.27978068,49.14782574
3388,0,245,2,0,17686.19922,15,0,-1,0,-97.54873594,49.15125032
3389,0,238,2,0,6540.600098,15,0,0.499235004,0.01716,-97.3850589,49.14907668
3390,0,237,2,0,4508.470215,15,0.029234599,30.33029938,0.624634981,-97.35175021,49.1486059
3391,0,237,2,0,3613.570068,15,0,-1,0,-97.33818026,49.14841135
3392,0,235,2,0,1737.609985,17,0,-1,0,-97.31104079,49.14801746
3393,1,231,1,1.044160008,149.2460022,15,0.0165118,27.48500061,2.096539974,-97.26169783,49.14728497
3394,0,245,2,0,18478,15,0,-1,0,-97.559856,49.15084983
3395,0,241,2,0,12326.59961,15,0,-1,0,-97.47020157,49.14969661
3396,0,233,1,1.169620037,76.70079803,5,-0.064993203,132.8890076,5.796030045,-97.27076267,49.14688136
3397,0,236,2,0.193261996,872.9689941,15,0,-1,0,-97.24321382,49.14646539
3398,0,241,2,0,12030.2998,15,0,-1,0,-97.46568621,49.14936681
3399,0,238,2,0,5978.569824,15,0,-1,0,-97.37562725,49.14813472
3400,1,236,1,0.840067983,149.2460022,15,0,-1,0,-97.27981804,49.14674678
3401,1,230,1,1.233229995,86.23860168,15,0.0972341,252.4160004,1.852679968,-97.26830499,49.14657464
3402,0,245,2,0,19127.5,15,0,-1,0,-97.56891956,49.15042279
3403,0,237,2,0,3962.129883,15,0,-1,0,-97.34273955,49.14739738
3404,0,237,2,0.483958006,465.4840088,10,-0.147940993,285.0289917,2.363559961,-97.24859711,49.14546767
3405,0,241,2,0,10455,15,0,-1,0,-97.44227945,49.14797384
3406,1,237,1,0.910771012,213.7169952,15,-0.067575499,2.187050104,0.379159003,-97.26011923,49.14537203
3407,0,232,2,0,2871.669922,15,0,28.31080055,0.068285003,-97.20995795,49.14460507
3408,1,236,1,1.201009989,382.7210083,15,-0.083365597,54.72610092,0.432597995,-97.263418,49.14515183
3409,0,238,2,0,5572.959961,15,0,-1,0,-97.36745619,49.14640019
3410,0,242,2,0,13393.7002,17,0,-1,0,-97.48466108,49.14772831
3411,0,241,2,0,10428.09961,15,0,-1,0,-97.44148239,49.14715345
3412,0,239,2,0,6812.890137,15,0,-1,0,-97.3872026,49.14640788
3413,0,239,2,0,6395.330078,15,-0.0668144,37.20949936,1.056270003,-97.38062338,49.14631577
3414,1,236,1,1.131909966,429.2730103,15,-0.064233497,159.5500031,0.832853019,-97.26262397,49.14433024
3415,0,236,2,0,3585.820068,8,0,-1,0,-97.16682789,49.14284863
3416,1,229,1,0.978222013,15,9,0.221834004,101.9349976,2.229099989,-97.27209004,49.14420245
3417,0,237,2,0.462006986,555.4050293,10,-0.00856357,138.197998,0.690146983,-97.24700956,49.14382429
3418,0,234,2,0.167928994,841.4719849,15,-0.018615199,-0.931114972,0.102563001,-97.28977932,49.144196
3419,1,237,1,0.946690023,262.8210144,15,0.00711709,156.6139984,0.795090973,-97.25935361,49.14374121
3420,0,236,2,0,3446.310059,15,0,-1,0,-97.33419481,49.14457562
3421,1,229,1,0.707246006,15,18,0,-1,0,-97.2548404,49.14340319
3422,0,239,2,0,7227.370117,16,0,-1,0,-97.39259187,49.14513366
3423,0,239,2,0,7560.399902,15,0,-1,0,-97.39753489,49.14493251
3424,1,237,1,0.553162992,353.3770142,15,-0.0313881,126.1279984,0.456146985,-97.28240637,49.1432769
3425,0,232,2,0,2631.25,15,0,-1,0,-97.21086767,49.14219024
3426,0,234,2,0,3707.48999,15,0,-1,0,-97.18702241,49.14181818
3427,0,241,2,0,11498.5,15,0,-1,0,-97.45594221,49.14518876
3428,0,238,2,0,5401.290039,15,0,-1,0,-97.36177948,49.14389087
3429,1,230,1,0.707724988,25.60659981,13,0.276297987,57.37870026,4.789090157,-97.27708009,49.14265776
3430,1,229,1,0.739834011,15,18,0.00139901,0.148495004,0.020821599,-97.27584665,49.14263934
3431,0,239,2,0,7654.919922,15,0,-1,0,-97.39838337,49.14413465
3432,0,238,2,0,6286.319824,15,-0.0202692,36.31069946,1.032889962,-97.37659072,49.14383024
3433,1,236,1,1.02895999,427.17099,15,0.0230208,77.36740112,0.211728007,-97.26064372,49.14214138
3434,1,237,1,0.765789986,171.6860046,15,-0.0434522,57.06959915,1.463320017,-97.25695293,49.14181583
3435,0,241,2,0,11471.5,15,0,-1,0,-97.45514496,49.14436846
3436,0,238,2,0,5280.919922,15,0,-1,0,-97.35975032,49.14305242
3437,1,236,1,0.801578999,209.4649963,15,-0.128892004,57.50960159,0.643353999,-97.27094105,49.14175633
3438,0,236,2,0,2948.97998,15,0,-1,0,-97.32522172,49.14228675
3439,1,236,1,0.762211978,213.7169952,15,0,2.828490019,0.00637892,-97.27177271,49.1414989
3440,1,238,1,0.78965801,276.1799927,15,-0.00522324,4.238019943,0.028778199,-97.25820525,49.14129498
3441,0,245,2,0,16617.19922,15,0,-1,0,-97.53000909,49.14453641
3442,1,235,1,0.570993006,237.6450043,8,-0.077680498,36.92409897,4.459829807,-97.27878075,49.14106386
3443,0,231,1,0.591983974,209.4649963,15,0.242649004,110.1699982,3.327080011,-97.27795848,49.14105159
3444,1,237,1,1.112599969,657.8980103,15,-0.0287493,31.02059937,1.061329961,-97.26356884,49.14083603
3445,0,235,2,0,3265.560059,15,0,-1,0,-97.17723471,49.13950498
3446,0,236,2,0,3199.01001,15,-0.046461601,177.3769989,1.007249951,-97.161623,49.13898751
3447,0,238,2,0,6046.529785,15,0,-1,0,-97.37048499,49.14185507
3448,0,241,2,0,12778.7998,15,0,-1,0,-97.47328756,49.14299058
3449,1,238,1,0.958535016,552.1550293,15,-0.053983301,196.2599945,1.307880044,-97.26647499,49.14007007
3450,1,237,1,0.798859,455.7139893,15,0,-1,0,-97.26031758,49.13970755
3451,0,238,2,0.607833028,360.9370117,10,0.045266699,72.93009949,0.890259027,-97.24880628,49.13953349
3452,0,240,2,0,9412.490234,15,0,-1,0,-97.4231489,49.14150696
3453,1,235,1,0.393420011,509.7789917,17,-0.031578399,21.13470078,3.112509966,-97.28171467,49.13948829
3454,1,236,1,0.543668985,353.3770142,8,0.019621201,54.83679962,0.236335993,-97.2747256,49.13938404
3455,1,239,1,0.713232994,195,15,-0.107891001,35.1996994,0.653544009,-97.25663644,49.13911225
3456,0,235,2,0,2985.080078,17,0,-1,0,-97.16784907,49.13746722
3457,1,238,1,0.201677993,803.1660156,15,-0.0982164,202.8730011,0.958187997,-97.28625563,49.13901604
3458,1,237,1,0.372965991,537.2849731,15,-0.069204099,-0.743911982,0.381289989,-97.2813222,49.13894269
3459,1,237,1,0.787263989,586.9199829,15,0,-1,0,-97.2619998,49.13865337
3460,0,240,2,0,10513.7998,15,0,-1,0,-97.43921,49.1409156
3461,0,239,2,0,7243.540039,15,0,-1,0,-97.38863743,49.14022075
3462,0,238,2,0,5901.450195,15,0,-1,0,-97.36725775,49.13992032
3463,1,237,1,0.274749994,679.3189697,15,-0.039590701,177.2030029,1.759430051,-97.28379823,49.13870965
3464,1,232,2,0,1444.599976,15,0,-1,0,-97.23076534,49.13790897
3465,1,237,1,0.442858011,465.4840088,15,-0.00134291,-0.420605004,0.0085472,-97.27558528,49.13831737
3466,1,237,1,0.688771009,414.8919983,15,0.060758401,98.16220093,0.386707991,-97.25955203,49.13807673
3467,0,238,2,0.678340018,255,5,-0.065193899,131.9360046,0.648748994,-97.25009663,49.13793378
3468,1,236,1,0.190740004,808.7490234,15,-0.0375214,96.39910126,4.085040092,-97.28546131,49.13819461
3469,1,232,2,0,1404.160034,15,-0.0686078,70.35980225,0.540527999,-97.22996236,49.1373569
3470,1,230,1,0.742654026,40.60660172,18,0.180083007,51.36309814,4.128369808,-97.25422662,49.13745655
3471,0,246,2,0,18581,15,0,-1,0,-97.55684013,49.14136658
3472,1,236,1,0.250153005,711.6710205,15,0,20.67300034,0.0504914,-97.28260217,49.13761234
3473,1,237,2,0.332275003,645.348999,15,0,-1,0,-97.2719228,49.13718308
3474,1,237,1,0.609686017,657.4619751,15,0,-1,0,-97.2632897,49.13705351
3475,1,237,1,0.741174996,105,15,-0.0104768,77.43360138,2.490959883,-97.25547885,49.13693573
3476,1,233,1,0.120925002,891.3330078,15,0.090370901,198.7079926,2.308389902,-97.28549854,49.13711564
3477,0,232,2,0,1230.640015,15,-0.044330198,40.47090149,0.250416994,-97.23328947,49.13632835
3478,1,234,1,0.076628096,933.7420044,14,0.0910151,323.4729919,3.468240023,-97.28591895,49.13685201
3479,1,237,2,0.292706013,711.6710205,15,0,-1,0,-97.27153047,49.13663745
3480,0,246,2,0,18706.59961,15,0,-1,0,-97.55810502,49.14030289
3481,0,246,2,0,18312.80078,15,0,-1,0,-97.55234845,49.14023084
3482,1,237,2,0.284253001,676.664978,15,0,-1,0,-97.27523971,49.13642305
3483,0,244,2,0,15083.09961,17,0,-1,0,-97.50466018,49.13935309
3484,1,237,2,0.258118987,740.1859741,15,0,-1,0,-97.27278251,49.13611643
3485,0,245,2,0,15764.2002,15,0,-1,0,-97.51453628,49.13921073
3486,0,235,2,0,2073.419922,10,0,-1,0,-97.30362408,49.13630393
3487,0,236,1,0,1040.420044,5,-0.149517,307.5429993,3.454679966,-97.28676905,49.13605499
3488,0,231,2,0,1863.079956,15,0,-1,0,-97.2148295,49.1349648
3489,0,231,2,0,2017.099976,15,0,-1,0,-97.21154094,49.1349139
3490,1,237,2,0.506193995,504.4549866,15,0,-1,0,-97.26334626,49.13543508
3491,1,238,1,0.724628985,128.0829926,15,-0.113049001,104.8069992,2.133280039,-97.25635783,49.13532973
3492,0,239,2,0,6244.959961,6,0,-1,0,-97.37065305,49.13672977
3493,1,236,2,0.00534285,977.9949951,15,0.0137793,63.46260071,1.074560046,-97.2843211,49.13547887
3494,0,238,2,0,5432.629883,15,0,-1,0,-97.35833737,49.13601552
3495,1,237,2,0.118729003,893.617981,15,0,-1,0,-97.2720166,49.13448569
3496,0,234,2,0,2488.149902,15,0,-1,0,-97.1717175,49.13294056
3497,0,235,2,0,2639.449951,17,0,-1,0,-97.31107892,49.13479397
3498,1,237,2,0.047605298,957.3319702,15,0,-1,0,-97.27367966,49.13397081
3499,0,232,2,0,2945.310059,15,0,-1,0,-97.1939337,49.13275057
3500,0,241,2,0,12172.2002,15,0,-1,0,-97.46074962,49.13607718
3501,0,240,2,0,9444.179688,15,0,-1,0,-97.41922602,49.13551602
3502,0,239,2,0,7078.27002,15,0,-1,0,-97.38181478,49.13499764
3503,0,238,2,0,5971.939941,15,0,-1,0,-97.3653795,49.13449619
3504,0,241,2,0,10056,15,0,-1,0,-97.42828771,49.1351
3505,0,243,2,0,14781.59961,15,0,-1,0,-97.49859865,49.13576604
3506,0,235,2,0.859718025,513.2979736,17,-0.050654501,31.96590042,0.268866986,-97.24289708,49.13215692
3507,1,234,1,0,1633.48999,17,0.0410324,32.54949951,0.911689997,-97.29305594,49.1326397
3508,1,235,2,0,2529.76001,17,0.00300847,34.88619995,0.068638198,-97.30786368,49.13258785
3509,1,236,1,0,1807.670044,15,0,-1,0,-97.29594267,49.13241247
3510,0,237,2,0.023859801,679.3200073,15,0,-1,0,-97.27004571,49.13202725
3511,0,239,2,0,6888.430176,17,0,-1,0,-97.37816764,49.13332718
3512,0,232,2,0,2738.189941,15,0,-1,0,-97.19565623,49.13061846
3513,1,238,2,0.416914999,226,17,-0.039900199,31.99850082,0.753768981,-97.26389869,49.13139519
3514,1,237,2,0.557772994,15,15,0,-1,0,-97.26103076,49.13108214
3515,0,241,2,0,10766.7002,17,-0.042051699,79.28510284,0.356130004,-97.43740864,49.13279494
3516,0,236,1,0.861110985,65.3608017,5,0,-1,0,-97.25078307,49.13011766
3517,0,236,2,0,3454.919922,15,0,-1,0,-97.32067075,49.13088573
3518,1,236,1,0,2195.280029,15,0,-1,0,-97.30052898,49.13059094
3519,0,237,2,0,4369.379883,15,0,-1,0,-97.33672024,49.13057836
3520,1,236,1,0,2057.73999,15,-0.139386997,133.0879974,0.820352972,-97.29725904,49.13000299
3521,0,240,2,0,8190.319824,15,0,-1,0,-97.39592307,49.13114639
3522,0,232,2,0,2361.199951,15,0,-1,0,-97.18752417,49.12806211
3523,0,238,2,0,5874.390137,15,0,-1,0,-97.36099085,49.13038579
3524,0,235,2,0,3240.939941,15,0,-1,0,-97.3165967,49.12974687
3525,1,236,2,0,2717.070068,15,0,-1,0,-97.30797387,49.12935091
3526,1,237,2,0,1751.540039,15,0,-1,0,-97.28865493,49.1290661
3527,0,243,2,0,14347.7998,11,0,-1,0,-97.49008776,49.13160689
3528,0,242,2,0,12893.40039,15,0,-1,0,-97.4679135,49.13050509
3529,0,240,2,0,8787.530273,15,0,-1,0,-97.40378555,49.12963612
3530,0,240,2,0,8646.599609,15,0,-1,0,-97.40173021,49.12960768
3531,0,237,2,0,4550.790039,15,0,-1,0,-97.33760551,49.12870197
3532,1,236,1,0,2485.25,10,0.064125702,93.99089813,1.314370036,-97.30266715,49.12819348
3533,0,239,2,0,6317.319824,15,0,-1,0,-97.36639675,49.12857327
3534,1,238,1,0.749162018,196.1499939,15,-0.028833801,52.53540039,0.184598997,-97.25377405,49.12692438
3535,1,236,2,0.538707018,398.8420105,15,-0.00404859,40.18399811,0.927881002,-97.23116856,49.12658017
3536,0,231,2,0,2507.600098,15,0,-1,0,-97.1941787,49.12600736
3537,0,240,2,0,8075.779785,15,0,-1,0,-97.39272168,49.12840308
3538,0,242,2,0,13486.7002,15,0,-1,0,-97.47577379,49.12898989
3539,0,242,2,0,12282.7998,15,0,-1,0,-97.4572839,49.12847438
3540,0,244,2,0,15334,15,0,-1,0,-97.50292128,49.12880542
3541,0,238,2,0,5188.939941,15,0,-1,0,-97.34630929,49.12666796
3542,1,236,1,0,2530.110107,15,0,-1,0,-97.30027473,49.12599924
3543,0,230,1,0.862345994,40.60660172,5,0.156427994,198.1959991,2.771130085,-97.24684393,49.12520004
3544,1,235,2,0.469408989,382.7210083,15,0.029451201,35.95100021,0.71806401,-97.22834921,49.12491764
3545,0,230,2,0,1437.109985,15,0.0318119,28.18759918,0.661610007,-97.21149871,49.12465776
3546,0,245,2,0,15691.09961,15,0,-1,0,-97.50787043,49.12832975
3547,1,236,1,0,2556.300049,15,0,-1,0,-97.29988216,49.1254537
3548,0,237,2,0,2059.47998,15,0,-1,0,-97.2875612,49.12500168
3549,1,238,1,0.718715012,115.2229996,15,-0.072070301,168.2039948,0.978079975,-97.25016039,49.12444073
3550,1,236,2,0.478857011,321.3640137,15,-0.047216401,35.80550003,0.850045979,-97.22796706,49.12410213
3551,0,235,2,0.426762998,382.7200012,15,-0.067593403,47.21929932,0.905294001,-97.22673411,49.12408319
3552,0,241,2,0,9671.860352,14,0,-1,0,-97.41498761,49.12655196
3553,1,236,2,0,3083.26001,15,0,16.48559952,0.067693703,-97.30935379,49.12505307
3554,0,234,2,0,1509.790039,15,-0.059296399,186.7310028,0.651270986,-97.15975574,49.12276482
3555,1,237,1,0.824999988,182.2050018,15,-0.0118163,80.20570374,1.205690026,-97.24935741,49.12388879
3556,0,231,2,0,2157.659912,15,-0.0326216,164.3090057,1.041319966,-97.19182067,49.12300174
3557,0,246,2,0,19122.5,15,0,-1,0,-97.55723173,49.12787775
3558,0,239,2,0,6964.189941,15,0,-1,0,-97.37390156,49.12544071
3559,0,243,2,0,14172,15,0,-1,0,-97.48448042,49.12667565
3560,1,238,1,1.104369998,129.0059967,15,-0.111688003,54.30310059,1.996610045,-97.24649953,49.12330565
3561,0,235,2,0.451184005,315.7139893,15,0.038605999,29.51309967,0.552489996,-97.22677259,49.12300426
3562,0,239,2,0,6394.629883,15,0,-1,0,-97.36406361,49.12449206
3563,0,241,2,0,9234.290039,15,0,-1,0,-97.40764069,49.12483157
3564,1,237,1,1.131510019,181.8670044,15,-0.122458003,48.56959915,0.886110008,-97.2444732,49.1224652
3565,0,242,2,0,12073.2998,15,0,-1,0,-97.45162979,49.12516016
3566,0,238,2,0,1726.689941,16,0,-1,0,-97.2806581,49.12247014
3567,1,236,1,0,3040.929932,15,0,-1,0,-97.30491547,49.12255906
3568,0,242,2,0,11906.09961,15,0,-1,0,-97.44836673,49.12430671
3569,1,236,2,0,3288.080078,15,0,-1,0,-97.30944551,49.12235562
3570,1,240,1,1.081030011,295.0849915,15,0.0227738,155.447998,0.918938994,-97.23957972,49.12131114
3571,0,242,2,0,13222.09961,15,0,-1,0,-97.46851573,49.12430593
3572,1,237,1,1.140679955,332.3779907,15,0.0116559,171.6060028,0.855518997,-97.24205504,49.12107899
3573,0,246,2,0,17551,15,0,-1,0,-97.53305774,49.12487433
3574,0,240,2,0,8190.870117,15,0,-1,0,-97.39084105,49.12297932
3575,0,239,2,0,7347.540039,15,0,-1,0,-97.37768882,49.12279522
3576,1,237,1,1.156409979,375.6000061,15,0,-1,0,-97.24576322,49.12086553
3577,0,234,2,0,1379.589966,15,0,-1,0,-97.15576623,49.11946255
3578,1,237,1,1.163249969,371.7869873,15,0,-1,0,-97.24330699,49.12055829
3579,0,246,2,0,18700.40039,17,0,-1,0,-97.54951566,49.12454256
3580,0,246,2,0,18191.5,15,0,-1,0,-97.54211673,49.12444935
3581,1,237,2,0,2845.219971,15,0,-1,0,-97.29756389,49.12110146
3582,0,238,2,0,2409.870117,15,-0.0492782,273.5559998,1.055529952,-97.29016638,49.12099211
3583,1,231,1,0.896243989,45,6,0.026547,64.07630157,6.120739937,-97.23468648,49.12015688
3584,1,239,2,0.641748011,196.154007,15,-0.0644655,60.07839966,0.362080991,-97.23057696,49.12009395
3585,0,239,2,0,6885.290039,17,0,-1,0,-97.36949529,49.12187013
3586,1,237,1,1.170619965,382.7200012,15,0,-1,0,-97.24414795,49.12003133
3587,1,237,1,0.847944975,596.0510254,15,0,-1,0,-97.24950936,49.119573
3588,0,242,2,0,12705.2002,15,0,-1,0,-97.45912047,49.12229175
3589,1,238,1,1.129760027,171.6860046,15,0.039262101,54.00619888,0.213690996,-97.24047801,49.11916579
3590,0,242,2,0,11272.09961,15,0,-1,0,-97.43611221,49.12171244
3591,1,239,2,0.703249991,167.7489929,15,-0.078132801,287.0929871,1.374410033,-97.23144683,49.11875788
3592,0,237,2,0,5248.609863,15,0,-1,0,-97.33994899,49.12009957
3593,1,236,2,0,3566.939941,15,0,-1,0,-97.31077012,49.11967621
3594,0,237,2,0,2603.399902,15,0,-1,0,-97.29186586,49.11939799
3595,0,238,2,0,1825.51001,15,0,-1,0,-97.2783043,49.11919649
3596,0,239,2,0,6838.870117,15,0,-1,0,-97.36708247,49.12021675
3597,1,229,1,1.01443994,40.60660172,17,0.186329007,38.0909996,0.944140971,-97.23599589,49.11801785
3598,1,238,2,0.589412987,229.9470062,15,0.022588201,25.49449921,0.290926009,-97.22983188,49.11792348
3599,1,229,1,1.067070007,25.60659981,15,0.0249527,50.54589844,0.188131005,-97.23764919,49.11777323
3600,0,243,2,0,13932.90039,15,0,-1,0,-97.47684389,49.12090773
3601,0,238,2,0.048549801,712.934021,15,0,-1,0,-97.25697268,49.11779679
3602,0,232,2,0.0142466,705.3189697,15,-0.044468801,209.4360046,1.065179944,-97.17273339,49.11649384
3603,0,238,2,0,5912.720215,17,0,-1,0,-97.3490442,49.11861075
3604,0,237,2,0,5264.529785,17,0,-1,0,-97.33877013,49.11846334
3605,1,236,2,0.442573011,377.9890137,15,-0.130462006,48.53250122,0.762010992,-97.22781566,49.11681301
3606,0,237,2,0,5230.060059,15,0,-1,0,-97.33795723,49.11818175
3607,1,236,2,0.434572011,382.7210083,15,-0.130462006,65.06479645,0.866792023,-97.22782528,49.11654328
3608,1,236,1,0,3243.159912,15,0,-1,0,-97.30015884,49.11736139
3609,0,238,2,0.275187999,594.5380249,15,0,-1,0,-97.254134,49.11667436
3610,1,236,2,0,3532.969971,15,0,-1,0,-97.30551031,49.1171702
3611,1,236,2,0.457951009,343.0379944,15,0.047964901,46.97589874,0.536598027,-97.22866634,49.11601643
3612,0,246,2,0,19257.80078,15,0,-1,0,-97.55539581,49.1202983
3613,1,236,2,0,4511.660156,17,0,-1,0,-97.32483388,49.11718239
3614,1,238,2,0.769662023,233.826004,15,-0.0443036,59.82690048,0.431876987,-97.23073052,49.11577821
3615,1,235,2,0.368517011,465.4840088,15,-0.00637132,6.272709846,0.059014101,-97.22703228,49.11572145
3616,0,246,2,0,19268.09961,15,0,-1,0,-97.55540365,49.12002852
3617,0,242,2,0,11462.09961,15,0,-1,0,-97.436625,49.11848086
3618,0,241,2,0,9251.910156,15,0,-1,0,-97.40333596,49.11802516
3619,1,236,2,0,4053.75,15,0,-1,0,-97.31580221,49.11678108
3620,1,236,2,0,3705.060059,15,0,-1,0,-97.30840527,49.1166729
3621,0,246,2,0,17104,15,0,-1,0,-97.52335276,49.11935307
3622,1,237,1,1.022119999,266.223999,15,-0.056718301,67.14279938,1.158200026,-97.23814614,49.11535189
3623,0,232,2,0,1652.109985,15,0,-1,0,-97.19623368,49.11470446
3624,1,238,2,0,5681.080078,15,0,-1,0,-97.34376456,49.11664596
3625,0,237,2,0,5206.77002,15,0,-1,0,-97.33595659,49.11653365
3626,0,236,1,0,3343.449951,12,0,-1,0,-97.3010268,49.11602477
3627,0,236,1,0.81021601,106.2170029,5,-0.142579004,47.76929855,1.625689983,-97.24514121,49.11518858
3628,1,238,2,0.899053991,226,15,0,2.203929901,0.00746417,-97.23363567,49.11501306
3629,1,234,2,0.268550992,610.9619751,15,0,-1,0,-97.2254175,49.11488699
3630,0,231,2,0.0142466,530.5419922,15,0,-1,0,-97.17405525,49.11408582
3631,0,241,2,0,9293.839844,15,0,-1,0,-97.40336194,49.11721589
3632,0,238,2,0,6186.310059,15,0,-1,0,-97.35158152,49.11648799
3633,1,236,2,0,3831.169922,15,0,-1,0,-97.30966559,49.11588173
3634,0,236,1,0,3131.340088,5,0,-1,0,-97.29815951,49.11571264
3635,1,237,2,0.800987005,342.7170105,15,0.042788301,51.18080139,0.388090014,-97.2311894,49.11443583
3636,1,236,2,0,4184.410156,15,0,-1,0,-97.31625881,49.11543834
3637,0,238,2,0,1641.72998,15,0,-1,0,-97.27763187,49.11486837
3638,0,237,2,0.649932981,136.6660004,15,-0.0487164,52.36489868,0.247013003,-97.2472243,49.11441059
3639,1,237,2,0.800718009,369.5620117,15,0,16.06629944,0.0660704,-97.231199,49.1141661
3640,0,246,2,0,18576.09961,17,0,-1,0,-97.54435363,49.11827045
3641,0,242,2,0,10869.90039,15,0,-1,0,-97.42681269,49.11672827
